nom_station,periode,esp_nom_commun,esp_nom_commun_nb,pop_coordonnees_x,pop_coordonnees_y,secteur_hydro_ope,region_hydro_ope
01053000 - Delettes,2003,"Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe, Epinoche",5,644150,7058231,E3,E
01053000 - Delettes,2005,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Truite arc-en-ciel, Loche franche, Epinoche",7,591255,2624929,E3,E
01053000 - Delettes,2005,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Truite arc-en-ciel, Loche franche, Epinoche",7,644150,7058231,E3,E
01053000 - Delettes,2007,"Chabot, Truite de riviere, Anguille d'Europe",3,591255,2624929,E3,E
01053000 - Delettes,2007,"Chabot, Truite de riviere, Anguille d'Europe",3,644150,7058231,E3,E
01053000 - Delettes,2009,"Chabot, Truite de riviere, Anguille d'Europe, Truite arc-en-ciel, Lamproie de planer, Epinoche",6,591255,2624929,E3,E
01053000 - Delettes,2009,"Chabot, Truite de riviere, Anguille d'Europe, Truite arc-en-ciel, Lamproie de planer, Epinoche",6,644150,7058231,E3,E
01053000 - Delettes,2011,"Chabot, Truite de riviere, Anguille d'Europe, Truite arc-en-ciel, Lamproie de planer",5,591255,2624929,E3,E
01053000 - Delettes,2011,"Chabot, Truite de riviere, Anguille d'Europe, Truite arc-en-ciel, Lamproie de planer",5,644150,7058231,E3,E
01053000 - Delettes,2013,"Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe, Truite arc-en-ciel, Gardon, Epinoche",7,591255,2624929,E3,E
01053000 - Delettes,2013,"Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe, Truite arc-en-ciel, Gardon, Epinoche",7,644150,7058231,E3,E
01053000 - Delettes,2015,"Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe",4,591255,2624929,E3,E
01053000 - Delettes,2015,"Chabot, Truite de riviere, Lamproie de planer, Anguille d'Europe",4,644150,7058231,E3,E
01053000 - Delettes,2017,"Chabot, Truite de riviere, Lamproie indéterminée (genre Lampetra), Lamproie de rivière, Anguille d'Europe, Truite arc-en-ciel",6,591255,2624929,E3,E
01053000 - Delettes,2017,"Chabot, Truite de riviere, Lamproie indéterminée (genre Lampetra), Lamproie de rivière, Anguille d'Europe, Truite arc-en-ciel",6,644150,7058231,E3,E
01053000 - Delettes,2019,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche",5,591255,2624929,E3,E
01053000 - Delettes,2019,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche",5,644150,7058231,E3,E
01056000 - Erquinghem-Lys,1995,"Gardon, Perche, Epinoche, Rotengle, Tanche, Brochet, Brème commune, Goujon, Carassin, Epinochette, Anguille d'Europe",11,688683,7064607,E3,E
01056000 - Erquinghem-Lys,1997,"Gardon, Perche, Brème commune, Ablette, Goujon, Rotengle, Epinochette, Anguille d'Europe, Epinoche, Able de Heckel, Brochet, Gremille, Tanche",13,688683,7064607,E3,E
01056000 - Erquinghem-Lys,1999,"Gardon, Ablette, Perche, Rotengle, Tanche, Goujon, Brème bordelière, Gremille, Brème commune, Anguille d'Europe, Bouvière, Brochet, Sandre, Able de Heckel, Loche de rivière, Carpe miroir",16,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2001,"Gardon, Perche, Goujon, Ablette, Brème commune, Tanche, Brème bordelière, Bouvière, Rotengle, Sandre, Loche franche, Brochet, Loche de rivière, Vandoise, Epinoche, Anguille d'Europe",16,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2003,"Goujon, Gardon, Brème bordelière, Loche de rivière, Brème commune, Ablette, Vandoise, Perche, Anguille d'Europe, Rotengle, Gremille, Bouvière, Epinoche, Tanche, Loche franche, Brochet, Sandre",17,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2005,"Gardon, Goujon, Rotengle, Perche, Brème commune, Epinoche, Brème bordelière, Ablette, Tanche, Brochet, Loche de rivière, Carassin, Carpe miroir, Bouvière, Sandre",15,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2007,"Gardon, Perche, Rotengle, Loche de rivière, Brème bordelière, Brochet, Goujon, Brème commune, Tanche, Ablette",10,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2009,"Gardon, Goujon, Perche, Brochet, Loche franche, Gremille, Brème commune, Loche de rivière, Tanche, Epinoche, Sandre, Carassin",12,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2011,"Gardon, Perche, Goujon, Loche franche, Rotengle, Loche de rivière, Tanche, Brème bordelière, Epinoche, Sandre",10,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2013,"Goujon, Gardon, Perche, Loche de rivière, Loche franche, Bouvière, Rotengle, Tanche, Epinoche, Carassin indéterminé, Brochet, Brème bordelière, Anguille d'Europe, Vandoise",14,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2015,"Goujon, Perche, Gardon, Bouvière, Epinoche, Loche de rivière, Loche franche, Rotengle, Anguille d'Europe, Brème commune, Tanche, Brochet",12,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2017,"Perche, Loche de rivière, Rotengle, Gremille, Loche franche, Tanche, Brème indéterminée, Gardon, Brochet, Goujon, Bouvière, Epinoche",12,688683,7064607,E3,E
01056000 - Erquinghem-Lys,2019,"Loche de rivière, Perche, Gardon, Rotengle, Loche franche, Brochet, Ablette, Carpe commune, Goujon, Tanche, Brème indéterminée, Bouvière",12,688683,7064607,E3,E
01066000 - Saint-Venant,2003,"Gardon, Loche franche, Brochet, Anguille d'Europe, Goujon, Perche, Tanche, Epinoche",8,614437,2625603,E3,E
01066000 - Saint-Venant,2003,"Gardon, Loche franche, Brochet, Anguille d'Europe, Goujon, Perche, Tanche, Epinoche",8,667399,7058713,E3,E
01066000 - Saint-Venant,2005,"Gardon, Loche de rivière, Goujon, Brochet, Tanche, Loche franche, Perche, Rotengle, Anguille d'Europe",9,614437,2625603,E3,E
01066000 - Saint-Venant,2005,"Gardon, Loche de rivière, Goujon, Brochet, Tanche, Loche franche, Perche, Rotengle, Anguille d'Europe",9,667399,7058713,E3,E
01066000 - Saint-Venant,2007,"Gardon, Rotengle, Tanche, Goujon, Brochet, Loche franche, Carassin, Perche, Loche de rivière, Epinoche",10,614437,2625603,E3,E
01066000 - Saint-Venant,2007,"Gardon, Rotengle, Tanche, Goujon, Brochet, Loche franche, Carassin, Perche, Loche de rivière, Epinoche",10,667399,7058713,E3,E
01066000 - Saint-Venant,2009,"Loche de rivière, Gardon, Loche franche, Tanche, Epinochette, Rotengle, Brochet, Epinoche",8,614437,2625603,E3,E
01066000 - Saint-Venant,2009,"Loche de rivière, Gardon, Loche franche, Tanche, Epinochette, Rotengle, Brochet, Epinoche",8,667399,7058713,E3,E
01066000 - Saint-Venant,2011,"Gardon, Loche de rivière, Brochet, Loche franche, Goujon, Tanche, Anguille d'Europe, Vandoise",8,614437,2625603,E3,E
01066000 - Saint-Venant,2011,"Gardon, Loche de rivière, Brochet, Loche franche, Goujon, Tanche, Anguille d'Europe, Vandoise",8,667399,7058713,E3,E
01066000 - Saint-Venant,2013,"Gardon, Loche de rivière, Rotengle, Epinochette, Loche franche, Brochet, Tanche, Goujon, Epinoche",9,614437,2625603,E3,E
01066000 - Saint-Venant,2013,"Gardon, Loche de rivière, Rotengle, Epinochette, Loche franche, Brochet, Tanche, Goujon, Epinoche",9,667399,7058713,E3,E
01066000 - Saint-Venant,2017,"Gardon, Tanche, Loche de rivière, Loche franche, Brochet, Goujon, Epinochette, Rotengle, Anguille d'Europe, Epinoche",10,614437,2625603,E3,E
01066000 - Saint-Venant,2017,"Gardon, Tanche, Loche de rivière, Loche franche, Brochet, Goujon, Epinochette, Rotengle, Anguille d'Europe, Epinoche",10,667399,7058713,E3,E
01069000 - Chocques,2007,"Epinoche, Goujon, Gardon, Loche franche, Truite arc-en-ciel, Carassin",6,669615,7048933,E3,E
01069000 - Chocques,2009,Vandoise,1,669615,7048933,E3,E
01069000 - Chocques,2011,"Epinoche, Chabot",2,669615,7048933,E3,E
01069000 - Chocques,2013,"Chabot, Goujon, Epinoche, Brème bordelière, Vandoise, Chevaine, Loche franche, Gardon, Rotengle",9,669615,7048933,E3,E
01069000 - Chocques,2017,"Chabot, Epinoche, Loche franche, Vandoise, Sandre, Goujon, Perche, Chevaine, Gardon",9,669615,7048933,E3,E
01069000 - Chocques,2019,"Chabot, Goujon, Epinoche, Vandoise, Loche franche, Carassin argente, Gardon, Chevaine, Perche, Tanche, Brochet, Truite de riviere",12,669615,7048933,E3,E
01071000 - Divion,1995,"Chabot, Truite de riviere, Truite arc-en-ciel",3,613674,2607799,E3,E
01071000 - Divion,1995,"Chabot, Truite de riviere, Truite arc-en-ciel",3,666449,7040963,E3,E
01071000 - Divion,1997,"Chabot, Truite de riviere, Truite arc-en-ciel",3,613674,2607799,E3,E
01071000 - Divion,1997,"Chabot, Truite de riviere, Truite arc-en-ciel",3,666449,7040963,E3,E
01071000 - Divion,1999,"Chabot, Truite de riviere",2,613674,2607799,E3,E
01071000 - Divion,1999,"Chabot, Truite de riviere",2,666449,7040963,E3,E
01071000 - Divion,2001,"Chabot, Truite arc-en-ciel, Truite de riviere",3,613674,2607799,E3,E
01071000 - Divion,2001,"Chabot, Truite arc-en-ciel, Truite de riviere",3,666449,7040963,E3,E
01071000 - Divion,2003,"Chabot, Truite arc-en-ciel, Truite de riviere",3,613674,2607799,E3,E
01071000 - Divion,2003,"Chabot, Truite arc-en-ciel, Truite de riviere",3,666449,7040963,E3,E
01071000 - Divion,2005,"Chabot, Truite de riviere, Epinoche, Truite arc-en-ciel",4,613674,2607799,E3,E
01071000 - Divion,2005,"Chabot, Truite de riviere, Epinoche, Truite arc-en-ciel",4,666449,7040963,E3,E
01071000 - Divion,2007,"Chabot, Truite arc-en-ciel, Truite de riviere",3,613674,2607799,E3,E
01071000 - Divion,2007,"Chabot, Truite arc-en-ciel, Truite de riviere",3,666449,7040963,E3,E
01071000 - Divion,2009,"Chabot, Truite de riviere, Truite arc-en-ciel, Gardon",4,613674,2607799,E3,E
01071000 - Divion,2009,"Chabot, Truite de riviere, Truite arc-en-ciel, Gardon",4,666449,7040963,E3,E
01071000 - Divion,2011,"Chabot, Truite de riviere, Gardon, Perche, Truite arc-en-ciel",5,613674,2607799,E3,E
01071000 - Divion,2011,"Chabot, Truite de riviere, Gardon, Perche, Truite arc-en-ciel",5,666449,7040963,E3,E
01071000 - Divion,2013,"Chabot, Truite de riviere, Truite arc-en-ciel, Anguille d'Europe, Perche",5,613674,2607799,E3,E
01071000 - Divion,2013,"Chabot, Truite de riviere, Truite arc-en-ciel, Anguille d'Europe, Perche",5,666449,7040963,E3,E
01071000 - Divion,2015,"Chabot, Truite de riviere, Truite arc-en-ciel",3,613674,2607799,E3,E
01071000 - Divion,2015,"Chabot, Truite de riviere, Truite arc-en-ciel",3,666449,7040963,E3,E
01071000 - Divion,2017,"Chabot, Truite de riviere, Truite arc-en-ciel",3,613674,2607799,E3,E
01071000 - Divion,2017,"Chabot, Truite de riviere, Truite arc-en-ciel",3,666449,7040963,E3,E
01071000 - Divion,2019,"Chabot, Truite de riviere, Truite arc-en-ciel",3,613674,2607799,E3,E
01071000 - Divion,2019,"Chabot, Truite de riviere, Truite arc-en-ciel",3,666449,7040963,E3,E
01079000 - Don,1995,"Gardon, Perche, Anguille d'Europe, Brème commune, Carpe miroir, Epinoche, Goujon, Gremille, Truite de riviere, Ablette, Vandoise",11,695295,7050408,E3,E
01079000 - Don,1997,"Gardon, Anguille d'Europe, Rotengle, Perche, Brème commune, Epinoche, Ablette, Carassin",8,695295,7050408,E3,E
01079000 - Don,1999,"Gardon, Perche, Anguille d'Europe, Ablette, Rotengle, Brème bordelière, Brochet, Gremille, Brème commune, Carassin, Able de Heckel",11,695295,7050408,E3,E
01079000 - Don,2001,"Gardon, Perche, Anguille d'Europe, Rotengle, Sandre, Ablette, Gremille, Brème bordelière, Tanche",9,695295,7050408,E3,E
01079000 - Don,2003,"Gardon, Perche, Anguille d'Europe, Goujon, Sandre, Ablette, Brème commune, Rotengle",8,695295,7050408,E3,E
01079000 - Don,2005,"Gardon, Perche, Goujon, Rotengle, Anguille d'Europe, Brème commune, Gremille, Sandre, Ablette, Brème bordelière",10,695295,7050408,E3,E
01079000 - Don,2007,"Perche, Gardon, Anguille d'Europe, Brème commune, Sandre",5,695295,7050408,E3,E
01079000 - Don,2009,"Perche, Gardon, Anguille d'Europe, Gremille, Brème commune, Brème bordelière, Sandre",7,695295,7050408,E3,E
01079000 - Don,2011,"Perche, Anguille d'Europe, Gardon, Brochet",4,695295,7050408,E3,E
01079000 - Don,2013,"Gardon, Perche, Goujon, Anguille d'Europe, Epinoche",5,695295,7050408,E3,E
01079000 - Don,2015,"Gardon, Perche, Anguille d'Europe, Gremille",4,695295,7050408,E3,E
01089000 - Bambecque,2003,"Loche franche, Gardon, Anguille d'Europe, Goujon, Loche de rivière, Epinoche, Perche, Able de Heckel",8,668113,7089155,E4,E
01089000 - Bambecque,2005,"Loche franche, Loche de rivière, Goujon, Anguille d'Europe, Epinoche, Perche, Carassin, Gardon, Poisson chat, Bouvière, Rotengle, Brochet",12,668113,7089155,E4,E
01089000 - Bambecque,2007,"Gardon, Loche franche, Goujon, Anguille d'Europe, Perche, Sandre, Loche de rivière, Ablette, Epinoche, Vandoise, Carassin, Pseudorasbora, Bouvière, Epinochette, Gremille, Brochet",16,668113,7089155,E4,E
01089000 - Bambecque,2009,"Loche de rivière, Epinoche, Anguille d'Europe, Epinochette, Goujon, Loche franche, Able de Heckel, Pseudorasbora, Perche, Ablette, Gardon, Gremille, Brème commune, Carassin",14,668113,7089155,E4,E
01089000 - Bambecque,2011,"Loche franche, Goujon, Loche de rivière, Pseudorasbora, Epinoche, Anguille d'Europe, Perche, Vandoise, Gardon, Bouvière, Carassin, Epinochette, Ablette, Gremille, Sandre, Chevaine",16,668113,7089155,E4,E
01089000 - Bambecque,2013,"Loche franche, Loche de rivière, Goujon, Gardon, Epinoche, Perche, Pseudorasbora, Bouvière, Anguille d'Europe, Epinochette, Ablette, Carassin, Brochet, Gremille",14,668113,7089155,E4,E
01089000 - Bambecque,2015,"Goujon, Loche franche, Gardon, Perche, Anguille d'Europe, Epinoche, Pseudorasbora, Sandre, Loche de rivière, Able de Heckel, Gremille, Ablette, Rotengle, Brochet, Epinochette, Chevaine, Bouvière",17,668113,7089155,E4,E
01089000 - Bambecque,2017,"Loche franche, Goujon, Gardon, Anguille d'Europe, Loche de rivière, Perche, Pseudorasbora, Ablette, Epinoche, Carassin, Gremille, Brème commune, Brochet",13,668113,7089155,E4,E
01089000 - Bambecque,2019,"Loche franche, Gardon, Goujon, Chevaine, Loche de rivière, Perche, Brème indéterminée, Epinoche, Anguille d'Europe, Ablette, Gremille, Pseudorasbora, Epinochette, Ide melanote, Brochet, Tanche, Carpe commune",17,668113,7089155,E4,E
01092000 - Wirwignes,2003,"Vairon, Anguille d'Europe, Chabot, Goujon, Lamproie de planer, Truite de riviere, Truite arc-en-ciel, Gardon, Gremille, Perche",10,611146,7063387,E5,E
01092000 - Wirwignes,2005,"Vairon, Anguille d'Europe, Goujon, Chabot, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Gardon, Gremille, Perche",10,611146,7063387,E5,E
01092000 - Wirwignes,2007,"Vairon, Anguille d'Europe, Chabot, Truite de riviere, Goujon, Lamproie de planer, Gardon, Truite arc-en-ciel",8,611146,7063387,E5,E
01092000 - Wirwignes,2009,"Anguille d'Europe, Chabot, Vairon, Lamproie indéterminée (genre Lampetra), Goujon, Truite de riviere",6,611146,7063387,E5,E
01092000 - Wirwignes,2011,"Anguille d'Europe, Vairon, Lamproie de planer, Chabot, Truite de riviere, Truite arc-en-ciel, Goujon, Epinoche",8,611146,7063387,E5,E
01092000 - Wirwignes,2013,"Vairon, Anguille d'Europe, Chabot, Lamproie indéterminée (genre Lampetra), Truite arc-en-ciel, Truite de riviere, Goujon, Lamproie de planer, Epinoche, Gardon",10,611146,7063387,E5,E
01092000 - Wirwignes,2015,"Anguille d'Europe, Vairon, Lamproie indéterminée (genre Lampetra), Chabot, Truite de riviere, Lamproie de planer, Goujon, Lamproie de rivière",8,611146,7063387,E5,E
01092000 - Wirwignes,2017,"Anguille d'Europe, Vairon, Lamproie de planer, Chabot, Lamproie indéterminée (genre Lampetra), Truite de riviere, Goujon, Gardon",8,611146,7063387,E5,E
01094000 - Aubin-Saint-Vaast,1995,"Anguille d'Europe, Chabot, Truite de riviere, Lamproie de planer, Epinoche, Perche, Brochet",7,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,1997,"Anguille d'Europe, Chabot, Truite de riviere, Epinoche, Lamproie de planer, Gardon, Epinochette, Perche, Truite de mer",9,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,1999,"Anguille d'Europe, Truite de riviere, Chabot, Gardon, Perche, Truite arc-en-ciel, Lamproie de planer, Epinoche, Truite de mer",9,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2001,"Anguille d'Europe, Truite de riviere, Truite arc-en-ciel",3,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2003,"Anguille d'Europe, Chabot, Truite de riviere, Gardon, Epinoche, Truite de mer",6,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2005,"Anguille d'Europe, Chabot, Lamproie de planer, Gardon, Epinoche, Goujon, Perche, Truite de mer, Truite de riviere, Brochet, Saumon atlantique",11,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2007,"Anguille d'Europe, Chabot, Truite de riviere, Epinoche, Brochet, Lamproie de planer",6,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2009,"Anguille d'Europe, Chabot, Truite de riviere, Gardon, Lamproie de planer, Epinoche, Truite de mer",7,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2011,"Anguille d'Europe, Chabot, Epinoche, Lamproie indéterminée (genre Lampetra), Gardon, Truite de riviere, Truite de mer, Lamproie de planer, Carassin",9,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2013,"Anguille d'Europe, Chabot, Lamproie de planer, Truite de riviere, Lamproie indéterminée (genre Lampetra)",5,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2017,"Anguille d'Europe, Truite de riviere, Lamproie de planer, Chabot, Truite de mer, Epinoche, Saumon atlantique, Carrassin doré",8,626676,7034363,E5,E
01094000 - Aubin-Saint-Vaast,2019,"Anguille d'Europe, Chabot, Lamproie indéterminée (genre Lampetra), Truite de riviere, Epinoche",5,626676,7034363,E5,E
01097500 - Loison-sur-Créquoise,1995,"Chabot, Truite de riviere, Anguille d'Europe, Truite de mer, Epinoche, Truite arc-en-ciel, Lamproie de planer",7,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,1995,"Chabot, Truite de riviere, Anguille d'Europe, Truite de mer, Epinoche, Truite arc-en-ciel, Lamproie de planer",7,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,1997,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer",6,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,1997,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer",6,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,1999,"Chabot, Truite de riviere, Truite de mer, Lamproie de planer, Anguille d'Europe",5,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,1999,"Chabot, Truite de riviere, Truite de mer, Lamproie de planer, Anguille d'Europe",5,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2001,"Chabot, Truite de riviere, Anguille d'Europe, Truite de mer, Lamproie de planer, Epinoche, Truite arc-en-ciel",7,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,2001,"Chabot, Truite de riviere, Anguille d'Europe, Truite de mer, Lamproie de planer, Epinoche, Truite arc-en-ciel",7,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2003,"Chabot, Truite de riviere, Truite de mer, Anguille d'Europe, Lamproie de planer",5,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,2003,"Chabot, Truite de riviere, Truite de mer, Anguille d'Europe, Lamproie de planer",5,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2005,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer",6,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,2005,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer",6,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2007,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer, Truite arc-en-ciel",7,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,2007,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Epinoche, Truite de mer, Truite arc-en-ciel",7,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2013,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Truite de mer",5,570148,2604656,E5,E
01097500 - Loison-sur-Créquoise,2013,"Chabot, Truite de riviere, Anguille d'Europe, Lamproie de planer, Truite de mer",5,"622196,32","7037529,48",E5,E
01097500 - Loison-sur-Créquoise,2015,"Truite de riviere, Chabot, Anguille d'Europe, Saumon atlantique, Lamproie indéterminée (genre Lampetra), Truite de mer, Lamproie de rivière",7,570148,2604656,E5,E
